id,title,original_title,overview,original_language,adult,popularity,release_date,vote_average,vote_count
11619,Flushed Away,Flushed Away,"London high-society mouse, Roddy is flushed down the toilet by Sid, a common sewer rat. Hang on for a madcap adventure deep in the sewer bowels of Ratropolis, where Roddy meets the resourceful Rita, the rodent-hating Toad and his faithful thugs, Spike and Whitey.",en,False,15.6035,2006-10-22,6.336,4152.0
10867,Malena,Malèna,"12-year-old Renato experiences three significant events on the same day: the beginning of the Second World War, getting a bike, and witnessing the arrival of the gorgeous Malèna. Through his eyes, we see the curse of beauty and loneliness of Malena, whose husband is presumed dead, and, through his soul, we see his love for her.",it,False,24.2612,2000-10-27,7.546,2756.0
8974,The War of the Worlds,The War of the Worlds,"The residents of a small town are excited when a flaming meteor lands in the hills, until they discover it is the first of many transport devices from Mars bringing an army of invaders invincible to any man-made weapon, even the atomic bomb.",en,False,9.5514,1953-04-03,6.807,717.0
7516,Smokin' Aces,Smokin' Aces,"When a Las Vegas performer-turned-snitch named Buddy Israel decides to turn state's evidence and testify against the mob, it seems that a whole lot of people would like to make sure he's no longer breathing.",en,False,8.9787,2006-12-09,6.48,1862.0
4023,A Thousand Billion Dollars,Mille milliards de dollars,"A young journalist uncovers an assassination disguised as a suicide, linked to an American multinational seeking to dominate French industries. Determined to expose the truth, he races against time to gather evidence before more lives—and his own—are at stake.",fr,False,2.7014,1982-02-09,6.84,72.0
3114,The Searchers,The Searchers,"As a Civil War veteran spends years searching for a young niece captured by Indians, his motivation becomes increasingly questionable.",en,False,8.4392,1956-05-16,7.682,1604.0
985,Eraserhead,Eraserhead,"First-time father Henry Spencer tries to survive his industrial environment, his angry girlfriend, and the unbearable screams of his newly born mutant child.",en,False,7.8906,1977-09-28,7.3,2784.0
654,On the Waterfront,On the Waterfront,"A prizefighter-turned-longshoreman with a conscience goes up against labor leaders to expose corruption, extortion, and murder among the union ranks.",en,False,6.3482,1954-06-22,7.9,1815.0
1386595,Playboy Video Playmate Review 2,Playboy Video Playmate Review 2,"Six of Playboy's most stunning Playmates, including Ruth Guerri, Carina Persson, and 1983's Playmate of the Year Marianne Gravatte, reveal their deepest secrets and most intimate fantasies in a sensational video experience.",en,False,0.6883,1984-01-01,5.5,2.0
1011604,Shark Waters,Shark Waters,"Great white sharks attack a fishing charter, ramming a hole in the ship’s hull. With the shoreline miles away, those aboard are forced to fight for their lives before they are either drowned or eaten alive.",en,False,1.3426,2022-08-12,4.617,30.0
842033,Ghost Mansion,괴기맨숀,A horror webtoon writer journeys to a shabby apartment building in search of ideas. The building's caretaker tells him about multiple strange events that happened throughout the building's history.,ko,False,5.0253,2021-06-30,7.2,252.0
790493,Spy Kids: Armageddon,Spy Kids: Armageddon,"When the children of the world’s greatest secret agents unwittingly help a powerful game developer unleash a computer virus that gives him control of all technology, they must become spies themselves to save their parents and the world.",en,False,4.0977,2023-09-22,5.969,181.0
646955,Stuck Apart,Azizler,"Entrenched in a midlife crisis, Aziz seeks solace from his mundane job, lonesome friends and rowdy family while pretending to have his act together.",tr,False,1.0141,2021-01-08,6.0,67.0
615777,Babylon,Babylon,"A tale of outsized ambition and outrageous excess, tracing the rise and fall of multiple characters in an era of unbridled decadence and depravity during Hollywood's transition from silent films to sound films in the late 1920s.",en,False,18.4539,2022-12-22,7.342,3842.0
467133,Beastie Girls,비스티 걸스,"About the life in the celebrity and prostitution world. Only those who have been there know what it's like with the relationships with people, misunderstandings, conflicts, worries and sadness.",ko,False,2.0645,2017-07-13,4.8,4.0
458723,Us,Us,"Husband and wife Gabe and Adelaide Wilson take their kids to their beach house expecting to unplug and unwind with friends. But as night descends, their serenity turns to tension and chaos when some shocking visitors arrive uninvited.",en,False,10.6953,2019-03-14,6.942,8192.0
447404,Pokémon Detective Pikachu,Pokémon Detective Pikachu,"In a world where people collect pocket-size monsters (Pokémon) to do battle, a boy comes across an intelligent monster who seeks to be a detective.",en,False,12.0729,2019-05-03,6.901,7438.0
370076,Theri,தெறி,"When an honest cop, Vijay Kumar's family is ruthlessly slaughtered by a politician and his aides, he decides to change his identity and commits his life to bring his daughter up in a serene atmosphere. But some freak events end up compromising his identity and what he does to save his daughter and avenge the death of his family unfurls as Theri.",ta,False,1.9002,2016-04-14,6.766,111.0
329010,Emelie,Emelie,"After their regular babysitter cancels, the Thompson family turns to her friend, Anna to supervise their children while the parents go out to celebrate their anniversary. At first Anna seems like a dream come true to the kids, allowing them to eat extra cookies and play with things that are usually off-limits, but as her behaviour becomes increasingly odd, the kids soon find out that her intentions are dark and twisted—and she is not who she seems to be.",en,False,1.7579,2016-03-04,5.266,682.0
292586,Die Löwin,Die Löwin,"After many years in Germany, the young doctor Lena returns to South Africa, the place of her childhood, for the first time. Her grandfather Jo, on whose farm she lived with her parents, is terminally ill. With the help of her partner Felix and her mother Sarah, Lena tries to persuade the headstrong old big-game hunter to seek treatment in Germany.",de,False,0.9229,2012-01-02,0.0,0.0
254302,High-Rise,High-Rise,Life for the residents of a tower block begins to run out of control.,en,False,5.3507,2015-11-22,5.608,1272.0
109424,Captain Phillips,Captain Phillips,"The true story of Captain Richard Phillips and the 2009 hijacking by Somali pirates of the US-flagged MV Maersk Alabama, the first American cargo ship to be hijacked in two hundred years.",en,False,9.4896,2013-10-10,7.541,7601.0
96599,Eden,Eden,"After a night out with friends, Hyun Jae accepts a late night ride home from a young fire fighter. What begins as a night of promise quickly turns into a nightmare when she is abducted and imprisoned outside Las Vegas as a sex slave.",en,False,2.9607,2013-03-20,6.5,232.0
69880,"3,2,1 Cinta","3,2,1 Cinta","Sam is a young girl who dresses and acts like a tomboy. Recently she enrolled in a college to further her studies. She meets with her best friend in high school, Fariz. At the same time Sam has been warned about her gross behavior, where men will avoid her. She decides to change her own behavior when she meets Nazril, the most popular guy in the college. Her relationship with her stepfather and half-sister also improved. Soon Nazril falls in love with the seriousness of Sam when Sam could help her to manage the orphanage that was established by him. Fariz is also secretly in love with Sam at the same time. Then he decides to express his feeling to Sam. Feeling confused, she decides to reconsider her feeling for Nazril. And when Nazril expresses her feeling to Sam, she must decide between the two. Who will she choose in the end?",ms,False,0.6063,2011-06-16,5.0,2.0
64639,Straw Dogs,Straw Dogs,A young couple moves to a quaint southern town. Soon their perfect getaway turns out to become a living hell when dark secrets and lethal passions spiral out of control.,en,False,5.926,2011-09-16,5.94,642.0
41154,Men in Black 3,Men in Black 3,"Agents J and K are back...in time. J has seen some inexplicable things in his 15 years with the Men in Black, but nothing, not even aliens, perplexes him as much as his wry, reticent partner. But when K's life and the fate of the planet are put at stake, Agent J will have to travel back in time to put things right. J discovers that there are secrets to the universe that K never told him - secrets that will reveal themselves as he teams up with the young Agent K to save his partner, the agency, and the future of humankind.",en,False,11.3394,2012-05-23,6.547,11096.0
38305,Hula Girls,フラガール,Young women in a small Japanese town look to revive their home's declining fortunes by building a Hawaiian village tourist attraction.,ja,False,1.8525,2006-09-09,6.75,58.0
33142,Vivah,विवाह,"Poonam, a traditionally brought-up young woman, is to marry Prem, a groom chosen by her uncle. Poonam and Prem's faith and love are to be tested however, when an accident occurs and Poonam might be scarred for life.",hi,False,1.7572,2006-11-10,6.629,97.0
30720,Gunsmoke: To the Last Man,Gunsmoke: To the Last Man,Retired marshal Matt Dillon tracks Arizona rustlers and lands in the middle of the 1880s Pleasant Valley War.,en,False,1.3411,1992-01-10,8.0,7.0
25239,Day of the Woman,Day of the Woman,"A young, beautiful career woman rents a backwoods cabin to write her first novel. Attacked by a group of local lowlifes and left for dead, she devises a horrific plan to inflict revenge.",en,False,4.9374,1978-11-02,6.019,728.0
